0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,target
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,10,11,10,10,10,10,10,10,11,11,12,12,13,13,14,14,15,15,15,15,15,15,14,14,14,14,15,14,14,14,15,15,15,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,17,18,17,17,16,16,15,15,15,15,15,14,14,14,13,13,12,11,11,9,8,8,9,9,12,18,24,33,47,64,87,110,128,117,59,24,3,16,3,10,18,26,34,34,27,21,13,9,13,15,9,5,7,12,13,17,15,14,14,12,9,3,2,6,11,16,17,15,14,15,15,17,13,8,2,4,9,13,18,23,29,33,37,43,60,67,63,36,20,14,1
5,6,5,5,6,6,5,6,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,5,5,6,6,7,7,7,8,8,10,10,10,11,11,10,9,9,10,10,10,10,10,10,10,10,10,10,10,1
4,3,3,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,3,2,2,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,1,1,1,0,1,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,1,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,4,5,6,7,7,7,7,7,7,7,7,1
2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,1,1,1,1,3,10,7,6,7,7,7,7,7,6,5,6,5,4,3,3,2,1,2,5,10,13,14,12,10,8,6,7,8,9,8,7,7,5,4,1,1,3,5,7,8,8,9,8,7,5,3,1,2,4,1,0,1,3,5,5,6,6,5,5,5,5,4,4,6,7,7,7,1
1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,2,3,3,4,4,4,4,5,5,4,4,3,2,1,2,2,2,2,1
2,3,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,3,2,1,0,1,1,2,2,1,1,2,2,2,3,2,3,3,3,3,5,8,11,17,20,24,29,36,45,59,83,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,3,2,3,3,4,4,4,4,5,4,5,5,6,5,5,4,4,4,3,4,4,3,3,2,3,3,4,3,3,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,3,3,3,3,3,2,1,1,0,1,1,1,1,1,1,1,1,3,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1
1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,2,2,2,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,1,0,1,1,1,1
2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,1
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,4,3,3,2,1,0,0,0,1,2,2,2,2,2,3,4,4,5,6,8,10,13,15,18,20,22,25,28,30,30,32,35,38,42,1
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,1,2,2,2,2,3,3,3,2,3,2,2,1,1,1,0,0,0,1,1,1,2,2,2,4,4,3,3,3,3,3,3,3,4,2,2,1,1,0,0,1,2,2,3,4,5,4,4,4,3,3,3,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,5,5,6,6,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,4,3,4,4,4,5,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,5,5,5,5,7,7,7,6,7,6,5,5,5,5,4,6,4,5,6,7,7,6,8,8,8,8,8,9,9,9,9,9,10,9,10,10,9,9,9,9,9,8,8,5,4,3,4,5,9,10,14,17,24,30,41,50,63,70,73,79,72,57,40,28,16,12,6,9,11,15,13,18,16,17,16,15,16,15,1
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,2,2,2,1,1,1,1,2,2,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,6,5,5,5,5,5,5,5,5,6,6,7,6,6,6,6,6,6,5,5,5,5,5,5,4,3,3,3,4,5,3,2,2,5,8,12,16,21,25,32,44,55,71,89,73,91,68,43,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,3,3,3,3,3,2,2,1,1,1,1,2,2,2,3,3,3,3,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,1
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,1,1,1,1,0,1,2,2,1,1,1,2,2,3,3,4,5,6,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1
2,3,2,3,2,2,2,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,4,4,4,3,3,3,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,0,1,2,3,3,4,4,5,5,5,5,5,5,4,4,3,3,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,1
28,28,26,22,18,14,11,5,2,1,5,6,6,6,5,2,1,2,2,2,3,2,3,2,1,0,1,2,2,3,5,7,7,6,6,6,7,8,9,10,11,13,14,14,15,15,13,11,10,8,5,3,1,1,5,4,1,4,8,11,14,15,16,15,15,13,13,11,11,10,9,7,6,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,2,2,1,0,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,3,3,3,4,3,3,2,1,0,0,0,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,0,1,0,1,1,1
7,7,7,7,7,7,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,2,4,7,7,5,5,5,4,4,4,4,4,4,4,5,5,4,5,5,5,5,6,6,5,5,5,5,4,5,4,5,4,4,4,4,5,6,6,5,5,5,4,4,5,6,5,4,2,1,1,1,0,0,0,2,4,4,5,6,6,6,5,6,6,6,5,5,6,6,6,4,4,4,1,1,1,2,3,4,6,6,4,6,5,5,3,1,3,7,13,16,20,24,29,35,49,64,74,78,75,59,41,24,9,5,11,11,4,4,7,6,8,12,15,10,7,3,3,4,8,12,12,8,7,7,8,11,12,11,9,9,12,1
9,9,8,9,8,9,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,7,7,7,8,7,8,7,7,7,7,6,6,6,6,6,7,7,7,8,7,8,8,9,9,9,10,9,9,9,10,10,10,10,11,11,12,12,13,13,13,14,14,15,14,14,13,12,11,9,7,5,3,3,3,3,5,5,6,7,8,9,9,10,10,10,10,11,12,12,11,9,8,8,9,11,13,18,28,43,56,68,83,97,105,111,74,34,11,7,9,11,6,7,10,10,13,12,10,11,12,15,18,19,21,22,17,1
2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,2,2,1,1,2,3,1,1,2,2,1,2,1,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,1
1,1,1,2,1,2,2,2,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,4,3,3,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,0,0,0,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,2,2,2,2,1,1,1,1,1,1,2,3,3,2,1,1,2,3,3,4,4,5,5,5,4,5,6,6,6,6,5,6,6,5,6,6,5,6,6,5,6,6,7,7,7,7,8,9,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,2,2,2,3,3,4,3,3,2,2,2,2,1,2,2,3,4,4,5,4,4,4,4,4,4,3,3,3,3,3,4,3,2,2,1,1,1,2,3,3,3,5,4,5,4,5,5,4,5,5,5,5,6,7,7,7,8,7,7,6,5,5,4,3,2,2,1,1,1,1,1,1,1,0,1,1,1,1,2,3,3,1
2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,3,2,3,3,3,4,4,4,5,5,5,5,6,6,6,6,6,6,6,5,5,5,4,1
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,2,3,4,4,4,5,5,5,5,6,6,6,6,7,7,7,8,8,8,8,8,8,8,1
2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,3,3,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1
17,20,19,16,18,18,21,24,27,29,30,31,30,31,29,27,23,20,15,11,9,5,4,5,7,9,9,9,7,4,3,2,1,1,3,3,4,4,5,4,3,2,1,2,3,4,3,2,2,1,1,1,2,2,4,4,4,4,2,1,1,1,3,4,5,6,8,8,10,10,10,10,10,10,10,9,8,7,6,6,6,6,7,7,7,7,8,7,7,6,6,5,4,5,4,4,4,4,4,4,5,5,5,4,3,3,3,3,3,3,3,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,5,5,6,6,5,4,4,3,3,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,1
7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,5,4,5,5,5,5,6,6,5,5,6,6,6,4,3,3,2,3,3,3,3,2,2,2,3,3,3,4,4,5,5,4,4,4,3,3,3,2,2,3,5,6,7,8,9,9,10,10,12,12,13,15,16,16,17,18,18,18,17,15,13,11,9,10,8,7,8,7,7,4,5,6,7,7,8,9,8,7,7,6,6,6,5,4,3,3,3,4,3,4,4,3,2,2,3,2,1
3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,3,4,4,1
3,3,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,3,4,4,5,5,5,5,6,6,6,7,7,7,7,7,6,6,5,5,4,5,5,4,4,5,4,4,4,3,4,4,4,4,4,5,4,4,4,5,7,6,5,5,6,7,6,4,3,3,2,1,0,0,1,1,2,1,1,1,0,1,2,3,5,8,10,11,1
7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,6,6,6,7,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,2,3,3,2,3,3,3,3,3,4,3,4,4,5,5,5,5,5,6,5,5,4,5,5,6,6,5,6,6,6,7,6,6,6,6,6,7,6,5,5,5,5,5,5,4,4,3,3,3,3,6,2,3,3,5,4,5,5,5,5,5,5,6,5,5,6,5,1
3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,1,2,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,4,5,6,6,5,9,8,8,10,11,10,11,11,10,8,6,5,4,4,5,1
9,9,9,9,9,9,9,9,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,8,9,8,9,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,12,12,12,12,12,13,13,13,13,12,12,12,12,12,12,12,12,12,13,13,13,13,12,11,11,9,8,7,5,4,5,10,14,19,24,28,28,27,24,20,17,14,12,12,12,12,11,11,10,11,12,12,11,10,9,7,7,6,3,2,6,8,9,12,15,20,23,23,23,27,32,36,41,45,47,43,39,35,29,23,19,17,16,15,13,10,9,6,6,6,6,7,8,1
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5,6,6,7,7,7,7,7,7,6,6,6,6,6,5,4,4,4,3,2,2,1,2,1,1,1
1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
